Gabor_feature_0,Gabor_feature_1,Gabor_feature_2,Gabor_feature_3,Gabor_feature_4,Gabor_feature_5,Gabor_feature_6,Gabor_feature_7,Gabor_feature_8,Gabor_feature_9,Gabor_feature_10,Gabor_feature_11,Gabor_feature_12,Gabor_feature_13,Gabor_feature_14,Gabor_feature_15,Gabor_feature_16,Gabor_feature_17,Gabor_feature_18,Gabor_feature_19,Gabor_feature_20,Gabor_feature_21,Gabor_feature_22,Gabor_feature_23,Gabor_feature_24,Gabor_feature_25,Gabor_feature_26,Gabor_feature_27,Gabor_feature_28,Gabor_feature_29,Gabor_feature_30,Gabor_feature_31,Gabor_feature_32,Gabor_feature_33,Gabor_feature_34,Gabor_feature_35,Gabor_feature_36,Gabor_feature_37,Gabor_feature_38,Gabor_feature_39,Gabor_feature_40,Gabor_feature_41,Gabor_feature_42,Gabor_feature_43,Gabor_feature_44,Gabor_feature_45,Gabor_feature_46,Gabor_feature_47,Gabor_feature_48,Gabor_feature_49,Gabor_feature_50,Gabor_feature_51,Gabor_feature_52,Gabor_feature_53,Gabor_feature_54,Gabor_feature_55,Gabor_feature_56,Gabor_feature_57,Gabor_feature_58,Gabor_feature_59,Gabor_feature_60,Gabor_feature_61,Gabor_feature_62,Gabor_feature_63,label
1.32,inf,0.0,inf,0.553,inf,0.0,49800.0,3.115,inf,1.0,inf,0.599,inf,0.0,53920.0,0.8706,inf,0.0,inf,0.244,0.778,0.0,21950.0,1.956,inf,0.0,inf,0.2468,0.7812,0.0,22200.0,0.505,inf,0.0,45470.0,0.1024,0.4739,0.0,9220.0,1.123,inf,0.0,inf,0.10077,0.445,0.0,9064.0,0.5444,inf,0.0,48960.0,0.02872,0.2048,0.0,2584.0,0.832,inf,1.0,inf,0.02914,0.198,0.0,2624.0,monitor
0.7026,inf,0.0,63230.0,1.438,inf,0.0,inf,1.474,inf,0.0,inf,2.307,inf,0.0,inf,0.3215,inf,0.0,28940.0,0.693,inf,0.0,62400.0,0.709,inf,0.0,63780.0,1.011,inf,0.0,inf,0.1667,0.8286,0.0,15010.0,0.3704,inf,0.0,33340.0,0.4177,inf,0.0,37600.0,0.5796,inf,0.0,52160.0,0.666,0.65,1.0,59940.0,0.11804,0.6064,0.0,10620.0,0.7617,inf,1.0,inf,0.1395,0.5894,0.0,12560.0,mouse
3.81,inf,1.414,inf,1.009,inf,0.0,inf,2.496,inf,0.0,inf,1.005,inf,0.0,inf,2.092,inf,0.0,inf,0.8345,inf,0.0,inf,2.506,inf,0.0,inf,0.8613,inf,0.0,inf,1.3955,inf,0.0,inf,0.659,inf,0.0,59330.0,1.751,inf,0.0,inf,0.634,inf,0.0,57000.0,1.452,inf,1.0,inf,0.3562,inf,0.0,32050.0,1.444,inf,1.0,inf,0.3452,inf,0.0,31070.0,calculator
2.295,inf,0.0,inf,1.118,inf,0.0,inf,2.826,inf,0.0,inf,2.062,inf,0.0,inf,1.22,inf,0.0,inf,0.532,inf,0.0,47900.0,1.885,inf,0.0,inf,1.074,inf,0.0,inf,0.603,inf,0.0,54270.0,0.2776,inf,0.0,25000.0,1.028,inf,0.0,inf,0.5693,inf,0.0,51260.0,0.9263,inf,1.0,inf,0.1482,0.628,0.0,13340.0,1.029,inf,1.0,inf,0.2158,inf,0.0,19420.0,monitor
2.71,inf,0.0,inf,1.021,inf,0.0,inf,3.43,inf,0.0,inf,1.018,inf,0.0,inf,2.213,inf,0.0,inf,0.94,inf,0.0,inf,2.646,inf,0.0,inf,0.861,inf,0.0,inf,1.42,inf,0.0,inf,0.56,inf,0.0,50400.0,1.792,inf,0.0,inf,0.557,inf,0.0,50100.0,1.2295,inf,1.0,inf,0.1964,0.6987,0.0,17680.0,1.24,inf,1.0,inf,0.1936,0.68,0.0,17420.0,calculator
0.4583,inf,0.0,41250.0,1.214,inf,0.0,inf,1.594,inf,0.0,inf,0.43,inf,0.0,38700.0,0.257,inf,0.0,23150.0,0.6416,inf,0.0,57760.0,0.7295,inf,0.0,inf,0.2456,inf,0.0,22110.0,0.1172,0.6436,0.0,10550.0,0.3157,inf,0.0,28420.0,0.4546,inf,0.0,40900.0,0.10034,0.5635,0.0,9030.0,0.7446,inf,1.0,inf,0.0812,0.4868,0.0,7308.0,0.901,inf,1.0,inf,0.0567,0.3135,0.0,5104.0,laptop
0.701,inf,0.0,63140.0,0.6323,inf,0.0,56900.0,1.452,inf,0.0,inf,0.946,inf,0.0,inf,0.4885,inf,0.0,43970.0,0.3792,inf,0.0,34100.0,1.01,inf,0.0,inf,0.609,inf,0.0,54850.0,0.2979,inf,0.0,26800.0,0.1929,inf,0.0,17360.0,0.5117,inf,0.0,46080.0,0.3293,inf,0.0,29650.0,0.6763,0.744,1.0,60930.0,0.063,0.3376,0.0,5668.0,0.7354,inf,1.0,inf,0.09937,0.539,0.0,8940.0,projector
2.395,inf,0.0,inf,0.5806,inf,0.0,52260.0,1.798,inf,0.0,inf,0.638,inf,0.0,57470.0,1.688,inf,0.0,inf,0.769,inf,0.0,inf,1.722,inf,0.0,inf,1.172,inf,0.0,inf,1.348,inf,0.0,inf,0.6035,inf,0.0,54300.0,1.381,inf,0.0,inf,0.7407,inf,0.0,inf,1.272,inf,1.0,inf,0.2524,0.8203,0.0,22720.0,1.321,inf,1.0,inf,0.2544,0.851,0.0,22880.0,calculator
1.64,inf,0.0,inf,1.0,inf,0.0,inf,1.118,inf,0.0,inf,2.193,inf,0.0,inf,0.964,inf,0.0,inf,0.5796,inf,0.0,52200.0,0.6353,inf,0.0,57200.0,1.239,inf,0.0,inf,0.5386,inf,0.0,48450.0,0.3118,inf,0.0,28060.0,0.3367,inf,0.0,30300.0,0.6904,inf,0.0,62100.0,0.781,inf,1.0,inf,0.1365,0.612,0.0,12290.0,0.699,inf,1.0,62980.0,0.205,inf,0.0,18430.0,mouse
0.9697,inf,0.0,inf,1.251,inf,0.0,inf,1.542,inf,0.0,inf,2.43,inf,0.0,inf,0.4849,inf,0.0,43650.0,0.5913,inf,0.0,53200.0,0.845,inf,0.0,inf,1.395,inf,0.0,inf,0.2522,inf,0.0,22700.0,0.2898,inf,0.0,26060.0,0.4514,inf,0.0,40640.0,0.7847,inf,0.0,inf,0.7314,inf,1.0,inf,0.1205,0.5757,0.0,10850.0,0.797,inf,1.0,inf,0.204,inf,0.0,18350.0,mouse
2.832,inf,1.0,inf,0.987,inf,0.0,inf,3.895,inf,2.0,inf,1.173,inf,0.0,inf,1.84,inf,0.0,inf,0.718,inf,0.0,64640.0,2.502,inf,0.0,inf,0.8857,inf,0.0,inf,1.354,inf,0.0,inf,0.455,inf,0.0,40960.0,1.499,inf,0.0,inf,0.5024,inf,0.0,45220.0,1.261,inf,1.0,inf,0.1417,0.542,0.0,12760.0,0.995,inf,1.0,inf,0.1445,0.5596,0.0,13010.0,laptop
1.734,inf,0.0,inf,0.638,inf,0.0,57470.0,2.814,inf,0.0,inf,0.599,inf,0.0,53900.0,1.027,inf,0.0,inf,0.4136,inf,0.0,37250.0,1.407,inf,0.0,inf,0.4631,inf,0.0,41700.0,0.5913,inf,0.0,53220.0,0.2666,inf,0.0,23980.0,1.175,inf,0.0,inf,0.2627,inf,0.0,23630.0,0.6284,inf,1.0,56500.0,0.076,0.4216,0.0,6836.0,0.9946,inf,1.0,inf,0.0707,0.4,0.0,6360.0,laptop
1.505,inf,0.0,inf,0.979,inf,0.0,inf,1.875,inf,0.0,inf,0.63,inf,0.0,56700.0,0.644,inf,0.0,58000.0,0.4514,inf,0.0,40640.0,0.915,inf,0.0,inf,0.2435,inf,0.0,21900.0,0.2483,inf,0.0,22340.0,0.1935,inf,0.0,17400.0,0.401,inf,0.0,36100.0,0.10126,0.781,0.0,9110.0,0.4749,0.6895,0.0,42750.0,0.0462,0.306,0.0,4160.0,0.551,inf,0.0,49570.0,0.03592,0.2566,0.0,3232.0,mug
1.636,inf,0.0,inf,0.7456,inf,0.0,inf,4.51,inf,3.0,inf,0.7417,inf,0.0,inf,0.9995,inf,0.0,inf,0.5044,inf,0.0,45400.0,2.895,inf,1.0,inf,0.6763,inf,0.0,60860.0,0.5527,inf,0.0,49800.0,0.3208,inf,0.0,28880.0,1.799,inf,0.0,inf,0.3213,inf,0.0,28910.0,0.3965,0.848,0.0,35680.0,0.0637,0.3284,0.0,5736.0,1.002,inf,0.0,inf,0.0593,0.2961,0.0,5336.0,laptop
1.393,inf,0.0,inf,0.7764,inf,0.0,inf,2.838,inf,0.0,inf,0.7485,inf,0.0,inf,1.634,inf,0.0,inf,0.663,inf,0.0,59680.0,1.984,inf,0.0,inf,0.6904,inf,0.0,62100.0,1.018,inf,0.0,inf,0.4998,inf,0.0,45000.0,1.227,inf,0.0,inf,0.5063,inf,0.0,45540.0,0.9688,inf,1.0,inf,0.0904,0.3867,0.0,8132.0,1.186,inf,1.0,inf,0.09546,0.408,0.0,8590.0,keyboard
2.389,inf,0.0,inf,1.584,inf,0.0,inf,2.385,inf,0.0,inf,1.331,inf,0.0,inf,1.054,inf,0.0,inf,0.815,inf,0.0,inf,1.681,inf,0.0,inf,0.589,inf,0.0,53000.0,0.4495,inf,0.0,40450.0,0.3594,inf,0.0,32350.0,0.941,inf,0.0,inf,0.2524,inf,0.0,22700.0,0.5093,0.8174,0.0,45820.0,0.11566,0.591,0.0,10424.0,0.7783,inf,0.0,inf,0.0955,0.4749,0.0,8600.0,mug
2.957,inf,0.0,inf,2.705,inf,1.0,inf,3.234,inf,1.0,inf,2.549,inf,0.0,inf,1.699,inf,0.0,inf,1.243,inf,0.0,inf,1.516,inf,0.0,inf,1.15,inf,0.0,inf,0.8247,inf,0.0,inf,0.4756,inf,0.0,42780.0,0.6484,inf,0.0,58370.0,0.4841,inf,0.0,43600.0,0.7964,inf,1.0,inf,0.0971,0.4707,0.0,8740.0,0.729,inf,1.0,inf,0.1059,0.5386,0.0,9540.0,mug
0.8096,inf,0.0,inf,0.883,inf,0.0,inf,1.0625,inf,0.0,inf,0.3174,inf,0.0,28560.0,0.4785,inf,0.0,43040.0,0.4492,inf,0.0,40420.0,0.5537,inf,0.0,49820.0,0.1636,inf,0.0,14720.0,0.256,inf,0.0,23060.0,0.19,inf,0.0,17090.0,0.2617,inf,0.0,23570.0,0.07355,0.6206,0.0,6616.0,0.682,0.797,1.0,61380.0,0.0511,0.343,0.0,4596.0,0.6743,0.77,1.0,60670.0,0.0338,0.2527,0.0,3044.0,mug
3.363,inf,1.414,inf,2.12,inf,1.0,inf,5.227,inf,4.125,inf,2.145,inf,1.0,inf,2.64,inf,0.0,inf,1.806,inf,0.0,inf,3.514,inf,2.0,inf,2.084,inf,0.0,inf,1.823,inf,0.0,inf,1.247,inf,0.0,inf,2.635,inf,0.0,inf,1.388,inf,0.0,inf,1.117,inf,1.0,inf,0.4502,inf,0.0,40540.0,1.644,inf,1.0,inf,0.4607,inf,0.0,41470.0,laptop
2.248,inf,0.0,inf,0.2847,inf,0.0,25620.0,1.891,inf,0.0,inf,0.2686,0.813,0.0,24180.0,2.018,inf,0.0,inf,0.462,inf,0.0,41600.0,1.801,inf,0.0,inf,0.5015,inf,0.0,45120.0,1.211,inf,0.0,inf,0.4028,inf,0.0,36260.0,1.313,inf,0.0,inf,0.4114,inf,0.0,37020.0,1.261,inf,1.0,inf,0.1741,0.5693,0.0,15670.0,1.426,inf,1.0,inf,0.1729,0.575,0.0,15560.0,calculator
2.547,inf,0.0,inf,2.945,inf,0.0,inf,3.004,inf,0.0,inf,2.975,inf,0.0,inf,1.644,inf,0.0,inf,1.848,inf,0.0,inf,1.951,inf,0.0,inf,1.609,inf,0.0,inf,1.078,inf,0.0,inf,1.15,inf,0.0,inf,1.233,inf,0.0,inf,1.013,inf,0.0,inf,1.276,inf,1.0,inf,0.492,inf,0.0,44260.0,1.311,inf,1.0,inf,0.4521,inf,0.0,40700.0,bike
2.252,inf,0.0,inf,2.64,inf,1.0,inf,2.957,inf,1.0,inf,2.041,inf,0.0,inf,1.253,inf,0.0,inf,1.475,inf,0.0,inf,1.677,inf,0.0,inf,1.154,inf,0.0,inf,0.676,inf,0.0,60830.0,0.8257,inf,0.0,inf,0.961,inf,0.0,inf,0.635,inf,0.0,57150.0,0.9355,inf,1.0,inf,0.3093,inf,0.0,27820.0,1.046,inf,1.0,inf,0.26,inf,0.0,23400.0,headphones
1.252,inf,0.0,inf,0.778,inf,0.0,inf,0.9287,inf,0.0,inf,2.107,inf,0.0,inf,0.6445,inf,0.0,58020.0,0.4592,inf,0.0,41340.0,0.512,inf,0.0,46140.0,1.224,inf,0.0,inf,0.3384,inf,0.0,30460.0,0.2507,inf,0.0,22540.0,0.279,inf,0.0,25090.0,0.6543,inf,0.0,58880.0,0.404,inf,0.0,36350.0,0.1176,0.538,0.0,10584.0,0.3984,0.8516,0.0,35870.0,0.1823,0.8057,0.0,16400.0,mouse
1.846,inf,0.0,inf,0.467,inf,0.0,42050.0,3.365,inf,0.0,inf,0.538,inf,0.0,48420.0,0.9487,inf,0.0,inf,0.2922,inf,0.0,26290.0,1.988,inf,0.0,inf,0.279,inf,0.0,25140.0,0.7354,inf,0.0,inf,0.133,0.5693,0.0,11976.0,1.344,inf,0.0,inf,0.1572,0.643,0.0,14160.0,0.6357,inf,0.0,57200.0,0.0862,0.3723,0.0,7756.0,0.878,inf,0.0,inf,0.0815,0.3582,0.0,7332.0,monitor
1.087,inf,0.0,inf,0.6963,inf,0.0,62660.0,2.844,inf,0.0,inf,0.709,inf,0.0,63780.0,0.735,inf,0.0,inf,0.4114,inf,0.0,37020.0,1.638,inf,0.0,inf,0.4624,inf,0.0,41630.0,0.4053,inf,0.0,36480.0,0.2411,inf,0.0,21700.0,0.8755,inf,0.0,inf,0.2537,inf,0.0,22830.0,0.835,inf,1.0,inf,0.06696,0.421,0.0,6028.0,0.991,inf,1.0,inf,0.07263,0.4573,0.0,6540.0,projector
1.032,inf,0.0,inf,0.4558,inf,0.0,41020.0,1.757,inf,0.0,inf,0.3682,inf,0.0,33120.0,1.132,inf,0.0,inf,0.4421,inf,0.0,39800.0,1.94,inf,0.0,inf,0.4175,inf,0.0,37570.0,0.9707,inf,0.0,inf,0.4727,inf,0.0,42560.0,1.526,inf,0.0,inf,0.4275,inf,0.0,38460.0,1.34,inf,1.0,inf,0.2742,inf,0.0,24670.0,1.541,inf,1.0,inf,0.2668,inf,0.0,24020.0,calculator
1.219,inf,0.0,inf,0.3809,inf,0.0,34270.0,3.088,inf,0.0,inf,0.3992,inf,0.0,35900.0,0.632,inf,0.0,56900.0,0.1958,inf,0.0,17630.0,1.955,inf,0.0,inf,0.2107,inf,0.0,18940.0,0.3862,inf,0.0,34750.0,0.1094,0.5317,0.0,9840.0,0.839,inf,0.0,inf,0.1337,0.7144,0.0,12024.0,0.749,inf,1.0,inf,0.03546,0.231,0.0,3192.0,0.8726,inf,1.0,inf,0.03494,0.2317,0.0,3146.0,laptop
1.349,inf,0.0,inf,0.9556,inf,0.0,inf,1.658,inf,0.0,inf,0.804,inf,0.0,inf,0.6665,inf,0.0,60000.0,0.526,inf,0.0,47330.0,0.9546,inf,0.0,inf,0.3635,inf,0.0,32700.0,0.3767,inf,0.0,33900.0,0.302,inf,0.0,27180.0,0.5884,inf,0.0,52900.0,0.1971,inf,0.0,17740.0,0.971,inf,1.0,inf,0.10535,0.661,0.0,9480.0,1.022,inf,1.0,inf,0.0829,0.5195,0.0,7456.0,projector
2.475,inf,0.0,inf,1.137,inf,0.0,inf,1.441,inf,0.0,inf,1.282,inf,0.0,inf,1.476,inf,0.0,inf,0.86,inf,0.0,inf,0.9614,inf,0.0,inf,0.7993,inf,0.0,inf,0.837,inf,0.0,inf,0.5176,inf,0.0,46620.0,0.6323,inf,0.0,56900.0,0.4517,inf,0.0,40600.0,0.849,inf,1.0,inf,0.1675,0.742,0.0,15080.0,0.8076,inf,1.0,inf,0.1394,0.6216,0.0,12550.0,headphones
2.58,inf,1.0,inf,3.22,inf,1.414,inf,3.377,inf,1.414,inf,2.637,inf,1.0,inf,1.344,inf,0.0,inf,1.718,inf,0.0,inf,1.813,inf,0.0,inf,1.28,inf,0.0,inf,0.7305,inf,0.0,inf,0.9473,inf,0.0,inf,0.954,inf,0.0,inf,0.639,inf,0.0,57500.0,0.5034,inf,0.0,45280.0,0.3455,inf,0.0,31090.0,0.5303,inf,0.0,47680.0,0.299,inf,0.0,26910.0,headphones
1.676,inf,0.0,inf,0.7476,inf,0.0,inf,2.193,inf,0.0,inf,0.744,inf,0.0,inf,0.8555,inf,0.0,inf,0.3264,inf,0.0,29380.0,1.132,inf,0.0,inf,0.3223,inf,0.0,29040.0,0.3496,inf,0.0,31470.0,0.1137,0.7827,0.0,10240.0,0.6475,inf,0.0,58270.0,0.1255,0.83,0.0,11304.0,0.6426,0.718,1.0,57800.0,0.02948,0.2546,0.0,2652.0,0.7246,inf,1.0,65200.0,0.02698,0.2368,0.0,2428.0,backpack
1.654,inf,0.0,inf,1.04,inf,0.0,inf,3.11,inf,1.0,inf,1.089,inf,0.0,inf,1.4375,inf,0.0,inf,0.9517,inf,0.0,inf,2.861,inf,0.0,inf,0.8726,inf,0.0,inf,1.029,inf,0.0,inf,0.5737,inf,0.0,51620.0,1.801,inf,0.0,inf,0.5674,inf,0.0,51070.0,0.9473,inf,1.0,inf,0.197,0.687,0.0,17730.0,1.451,inf,1.0,inf,0.2001,0.7134,0.0,18020.0,laptop
2.256,inf,0.0,inf,2.602,inf,0.0,inf,2.652,inf,0.0,inf,2.479,inf,0.0,inf,1.346,inf,0.0,inf,1.652,inf,0.0,inf,1.535,inf,0.0,inf,1.384,inf,0.0,inf,0.967,inf,0.0,inf,1.122,inf,0.0,inf,1.087,inf,0.0,inf,0.883,inf,0.0,inf,1.157,inf,1.0,inf,0.4585,inf,0.0,41250.0,1.221,inf,1.0,inf,0.3948,inf,0.0,35550.0,bike
2.48,inf,0.0,inf,1.21,inf,0.0,inf,3.217,inf,0.0,inf,1.099,inf,0.0,inf,1.998,inf,0.0,inf,0.8784,inf,0.0,inf,2.658,inf,0.0,inf,0.863,inf,0.0,inf,1.374,inf,0.0,inf,0.543,inf,0.0,48860.0,1.546,inf,0.0,inf,0.5015,inf,0.0,45150.0,1.247,inf,1.0,inf,0.2114,0.768,0.0,19020.0,1.323,inf,1.0,inf,0.1962,0.7246,0.0,17650.0,calculator
1.006,inf,0.0,inf,0.6025,inf,0.0,54240.0,1.595,inf,0.0,inf,0.7134,inf,0.0,64220.0,0.7583,inf,0.0,inf,0.3042,inf,0.0,27410.0,0.9727,inf,0.0,inf,0.384,inf,0.0,34600.0,0.4153,inf,0.0,37300.0,0.1682,inf,0.0,15140.0,0.5796,inf,0.0,52130.0,0.1854,inf,0.0,16690.0,0.7793,inf,1.0,inf,0.0543,0.4036,0.0,4884.0,0.894,inf,1.0,inf,0.05225,0.3525,0.0,4704.0,mug
0.4329,inf,0.0,38940.0,0.05438,0.2607,0.0,4896.0,1.142,inf,0.0,inf,0.0523,0.2454,0.0,4708.0,0.7314,inf,0.0,inf,0.4177,inf,0.0,37600.0,1.715,inf,0.0,inf,0.3926,inf,0.0,35330.0,0.6523,inf,0.0,58720.0,0.2527,0.7,0.0,22740.0,1.184,inf,0.0,inf,0.2559,0.714,0.0,23020.0,1.058,inf,1.0,inf,0.05698,0.2788,0.0,5130.0,1.2705,inf,1.0,inf,0.05728,0.2773,0.0,5156.0,keyboard
3.254,inf,1.0,inf,1.069,inf,0.0,inf,5.75,inf,5.0,inf,0.925,inf,0.0,inf,1.931,inf,0.0,inf,0.688,inf,0.0,61950.0,4.26,inf,2.828,inf,0.685,inf,0.0,61630.0,1.617,inf,0.0,inf,0.557,inf,0.0,50180.0,4.16,inf,2.236,inf,0.5283,inf,0.0,47550.0,1.149,inf,0.0,inf,0.2878,0.8457,0.0,25920.0,1.802,inf,1.0,inf,0.2703,0.801,0.0,24300.0,calculator
1.74,inf,0.0,inf,1.903,inf,0.0,inf,1.875,inf,0.0,inf,1.874,inf,0.0,inf,1.108,inf,0.0,inf,1.179,inf,0.0,inf,1.3,inf,0.0,inf,1.234,inf,0.0,inf,0.847,inf,0.0,inf,0.817,inf,0.0,inf,0.94,inf,0.0,inf,0.924,inf,0.0,inf,1.104,inf,1.0,inf,0.3274,inf,0.0,29420.0,1.138,inf,1.0,inf,0.3516,inf,0.0,31650.0,bike
2.352,inf,0.0,inf,2.574,inf,1.0,inf,2.527,inf,1.0,inf,2.559,inf,1.0,inf,1.485,inf,0.0,inf,1.584,inf,0.0,inf,1.583,inf,0.0,inf,1.595,inf,0.0,inf,0.735,inf,0.0,inf,0.7925,inf,0.0,inf,0.7427,inf,0.0,inf,0.794,inf,0.0,inf,0.7764,inf,1.0,inf,0.1274,0.4954,0.0,11470.0,0.769,inf,1.0,inf,0.1284,0.498,0.0,11560.0,headphones
0.2607,0.6997,0.0,23470.0,0.1853,0.5796,0.0,16670.0,1.079,inf,0.0,inf,0.08887,0.4019,0.0,7990.0,0.0875,0.3872,0.0,7880.0,0.0733,0.3967,0.0,6596.0,0.5713,inf,0.0,51360.0,0.03796,0.2568,0.0,3416.0,0.03183,0.2246,0.0,2864.0,0.02997,0.2646,0.0,2696.0,0.3115,inf,0.0,28050.0,0.01744,0.173,0.0,1569.0,0.4744,0.506,0.0,42700.0,0.00687,0.1002,0.0,618.5,0.559,inf,0.0,50300.0,0.00601,0.0847,0.0,541.0,mug
1.702,inf,0.0,inf,1.372,inf,0.0,inf,2.35,inf,1.0,inf,1.347,inf,0.0,inf,1.002,inf,0.0,inf,0.7715,inf,0.0,inf,1.24,inf,0.0,inf,0.8135,inf,0.0,inf,0.531,inf,0.0,47800.0,0.3677,inf,0.0,33100.0,0.591,inf,0.0,53200.0,0.388,inf,0.0,34900.0,0.6265,inf,1.0,56400.0,0.0681,0.3367,0.0,6130.0,0.6646,inf,1.0,59800.0,0.0701,0.3486,0.0,6310.0,backpack
2.398,inf,1.0,inf,1.258,inf,0.0,inf,1.4375,inf,0.0,inf,1.064,inf,0.0,inf,1.421,inf,0.0,inf,0.622,inf,0.0,55970.0,0.7676,inf,0.0,inf,0.5557,inf,0.0,50020.0,0.999,inf,0.0,inf,0.411,inf,0.0,37000.0,0.531,inf,0.0,47800.0,0.3184,inf,0.0,28660.0,0.9883,inf,1.0,inf,0.198,0.829,0.0,17810.0,0.776,inf,1.0,inf,0.156,0.6714,0.0,14040.0,backpack
1.085,inf,0.0,inf,0.9077,inf,0.0,inf,1.083,inf,0.0,inf,1.45,inf,0.0,inf,0.826,inf,0.0,inf,0.4832,inf,0.0,43500.0,0.6143,inf,0.0,55300.0,1.032,inf,0.0,inf,0.515,inf,0.0,46370.0,0.2825,inf,0.0,25420.0,0.3728,inf,0.0,33540.0,0.675,inf,0.0,60700.0,0.7803,inf,1.0,inf,0.10956,0.484,0.0,9864.0,0.728,inf,1.0,inf,0.2002,inf,0.0,18000.0,mouse
2.13,inf,0.0,inf,1.705,inf,0.0,inf,1.226,inf,0.0,inf,1.671,inf,0.0,inf,1.249,inf,0.0,inf,0.937,inf,0.0,inf,0.718,inf,0.0,64600.0,0.879,inf,0.0,inf,0.667,inf,0.0,60000.0,0.503,inf,0.0,45280.0,0.4805,inf,0.0,43260.0,0.4758,inf,0.0,42780.0,1.004,inf,1.0,inf,0.1815,0.772,0.0,16340.0,0.9355,inf,1.0,inf,0.1713,0.713,0.0,15416.0,headphones
1.323,inf,0.0,inf,1.689,inf,0.0,inf,3.283,inf,1.0,inf,1.418,inf,0.0,inf,0.7124,inf,0.0,64130.0,0.8994,inf,0.0,inf,2.062,inf,0.0,inf,0.843,inf,0.0,inf,0.544,inf,0.0,48960.0,0.563,inf,0.0,50660.0,1.235,inf,0.0,inf,0.4993,inf,0.0,44900.0,0.9053,inf,1.0,inf,0.511,inf,0.0,46000.0,1.262,inf,1.0,inf,0.3403,inf,0.0,30660.0,projector
0.775,inf,0.0,inf,0.2654,inf,0.0,23870.0,2.42,inf,0.0,inf,0.2883,inf,0.0,25950.0,1.723,inf,0.0,inf,0.8687,inf,0.0,inf,2.746,inf,0.0,inf,0.9624,inf,0.0,inf,1.043,inf,0.0,inf,0.3809,inf,0.0,34270.0,1.895,inf,0.0,inf,0.3853,inf,0.0,34660.0,0.932,inf,1.0,inf,0.076,0.337,0.0,6840.0,1.199,inf,1.0,inf,0.07776,0.3494,0.0,7004.0,keyboard
3.324,inf,1.414,inf,1.024,inf,0.0,inf,1.973,inf,0.0,inf,1.132,inf,0.0,inf,2.451,inf,0.0,inf,0.5405,inf,0.0,48640.0,0.9326,inf,0.0,inf,0.6196,inf,0.0,55800.0,1.325,inf,0.0,inf,0.2864,inf,0.0,25760.0,0.4656,inf,0.0,41900.0,0.3103,inf,0.0,27900.0,0.97,inf,1.0,inf,0.08685,0.45,0.0,7820.0,0.625,inf,1.0,56300.0,0.08984,0.459,0.0,8084.0,backpack
3.102,inf,1.414,inf,1.926,inf,1.0,inf,6.316,inf,5.656,inf,2.213,inf,1.414,inf,1.693,inf,0.0,inf,1.053,inf,0.0,inf,3.688,inf,2.236,inf,1.007,inf,0.0,inf,1.133,inf,0.0,inf,0.4426,inf,0.0,39840.0,1.948,inf,0.0,inf,0.468,inf,0.0,42080.0,0.674,inf,0.0,60640.0,0.0938,0.3643,0.0,8440.0,0.791,inf,0.0,inf,0.09534,0.377,0.0,8580.0,monitor
2.602,inf,0.0,inf,2.127,inf,0.0,inf,3.145,inf,1.0,inf,1.888,inf,0.0,inf,1.515,inf,0.0,inf,1.189,inf,0.0,inf,1.969,inf,0.0,inf,1.188,inf,0.0,inf,0.8076,inf,0.0,inf,0.6216,inf,0.0,55970.0,1.143,inf,0.0,inf,0.642,inf,0.0,57800.0,0.993,inf,1.0,inf,0.216,0.771,0.0,19420.0,1.085,inf,1.0,inf,0.2195,0.783,0.0,19760.0,headphones
1.702,inf,0.0,inf,1.729,inf,0.0,inf,2.33,inf,0.0,inf,1.502,inf,0.0,inf,0.977,inf,0.0,inf,1.008,inf,0.0,inf,1.411,inf,0.0,inf,0.7646,inf,0.0,inf,0.5264,inf,0.0,47360.0,0.5522,inf,0.0,49730.0,0.778,inf,0.0,inf,0.3848,inf,0.0,34660.0,1.015,inf,1.0,inf,0.2161,inf,0.0,19460.0,1.131,inf,1.0,inf,0.19,0.7754,0.0,17090.0,headphones
1.294,inf,0.0,inf,0.9707,inf,0.0,inf,1.378,inf,0.0,inf,0.925,inf,0.0,inf,0.825,inf,0.0,inf,0.5234,inf,0.0,47100.0,0.975,inf,0.0,inf,0.5337,inf,0.0,48000.0,0.5044,inf,0.0,45380.0,0.2964,inf,0.0,26670.0,0.591,inf,0.0,53150.0,0.3267,inf,0.0,29380.0,0.9653,inf,1.0,inf,0.092,0.4604,0.0,8280.0,0.986,inf,1.0,inf,0.1002,0.502,0.0,9016.0,mouse
2.48,inf,0.0,inf,2.744,inf,0.0,inf,3.023,inf,0.0,inf,2.684,inf,0.0,inf,1.545,inf,0.0,inf,1.564,inf,0.0,inf,1.681,inf,0.0,inf,1.574,inf,0.0,inf,0.945,inf,0.0,inf,1.054,inf,0.0,inf,1.066,inf,0.0,inf,0.9097,inf,0.0,inf,1.206,inf,1.0,inf,0.4382,inf,0.0,39460.0,1.231,inf,1.0,inf,0.3984,inf,0.0,35870.0,bike
